id,amt,flow,inex,notes,ac1_id,ac2_id,trans_id
40000000916,30000.00,2,3,CashWidth 40000000053,12,1,40000000936
40000000918,10000.00,2,3,CashWidth 40000000055,12,1,40000000938
40000000950,50000.00,2,3,Dep(cash)  40000000726,1,12,40000000971
40000000951,50000.00,2,3,LoanRepay(cash) 170004  40000000727,10,12,40000000972
40000000952,500.00,2,1,CashDon 170004 40000000728,6,12,40000000973
40000000958,50000.00,2,3,LoanRepay(cash) 170011  40000000733,10,12,40000000980
40000000959,250.00,2,1,CashDon 170011 40000000734,6,12,40000000981
40000000960,20000.00,2,3,LoanRepay(cash) 170048  40000000735,10,12,40000000982
40000000961,250.00,2,1,CashDon 170048 40000000736,6,12,40000000983
40000000962,30000.00,2,3,LoanRepay(cash) 170137  40000000737,10,12,40000000984
40000000963,500.00,2,1,CashDon 170137 40000000738,6,12,40000000985
40000000969,60000.00,2,3,CashWidth 40000000057,12,1,40000000994
40000000975,50000.00,2,3,LoanRepay(cash) 170068  40000000744,10,12,40000001000
40000000976,500.00,2,1,CashDon 170068 40000000745,6,12,40000001001
40000000988,5000.00,2,3,CashWidth 40000000061,12,1,40000001015
40000000989,5000.00,2,3,CashWidth 40000000062,12,1,40000001016
40000000990,66000.00,2,3,LoanRepay(cash) 170013  40000000754,10,12,40000001017
40000000991,100.00,2,1,CashDon 170013 40000000755,6,12,40000001018
40000000992,75000.00,2,3,cashPawned 170164,12,10,40000001020
40000000993,800.00,2,1,170164 CashAdminFee 40000000756,7,12,40000001021
40000001000,45000.00,2,3,cashPawned 170166,12,10,40000001028
40000001001,500.00,2,1,170166 CashAdminFee 40000000762,7,12,40000001029
40000001003,35.48,2,3,PROFIT(share),1,12,40000001032
40000001004,9.27,2,3,PROFIT(saving),1,12,40000001032
40000001005,35.48,2,3,PROFIT(share),1,12,40000001033
40000001006,6.51,2,3,PROFIT(saving),1,12,40000001033
40000001007,35.48,2,3,PROFIT(share),1,12,40000001034
40000001008,6.51,2,3,PROFIT(saving),1,12,40000001034
40000001009,35.48,2,3,PROFIT(share),1,12,40000001035
40000001010,6.51,2,3,PROFIT(saving),1,12,40000001035
40000001011,35.48,2,3,PROFIT(share),1,12,40000001036
40000001012,6.51,2,3,PROFIT(saving),1,12,40000001036
40000001013,35.48,2,3,PROFIT(share),1,12,40000001037
40000001014,19.71,2,3,PROFIT(saving),1,12,40000001037
40000001015,35.48,2,3,PROFIT(share),1,12,40000001038
40000001016,6.51,2,3,PROFIT(saving),1,12,40000001038
40000001017,35.48,2,3,PROFIT(share),1,12,40000001039
40000001018,6.51,2,3,PROFIT(saving),1,12,40000001039
40000001019,35.48,2,3,PROFIT(share),1,12,40000001040
40000001020,6.51,2,3,PROFIT(saving),1,12,40000001040
40000001021,35.48,2,3,PROFIT(share),1,12,40000001041
40000001022,6.51,2,3,PROFIT(saving),1,12,40000001041
40000001023,35.48,2,3,PROFIT(share),1,12,40000001042
40000001024,6.51,2,3,PROFIT(saving),1,12,40000001042
40000001025,33.71,2,3,PROFIT(share),1,12,40000001043
40000001026,2593.50,2,3,PROFIT(saving),1,12,40000001043
40000001027,35.48,2,3,PROFIT(share),1,12,40000001044
40000001028,6.51,2,3,PROFIT(saving),1,12,40000001044
40000001029,35.48,2,3,PROFIT(share),1,12,40000001045
40000001030,6.51,2,3,PROFIT(saving),1,12,40000001045
40000001031,35.48,2,3,PROFIT(share),1,12,40000001046
40000001032,31.15,2,3,PROFIT(saving),1,12,40000001046
40000001033,35.48,2,3,PROFIT(share),1,12,40000001047
40000001034,6.51,2,3,PROFIT(saving),1,12,40000001047
40000001035,35.48,2,3,PROFIT(share),1,12,40000001048
40000001036,588.05,2,3,PROFIT(saving),1,12,40000001048
40000001037,35.48,2,3,PROFIT(share),1,12,40000001049
40000001038,6.51,2,3,PROFIT(saving),1,12,40000001049
40000001039,35.48,2,3,PROFIT(share),1,12,40000001050
40000001040,6.51,2,3,PROFIT(saving),1,12,40000001050
40000001041,35.48,2,3,PROFIT(share),1,12,40000001051
40000001042,6.51,2,3,PROFIT(saving),1,12,40000001051
40000001043,35.48,2,3,PROFIT(share),1,12,40000001052
40000001044,6.51,2,3,PROFIT(saving),1,12,40000001052
40000001045,35.48,2,3,PROFIT(share),1,12,40000001053
40000001046,6.51,2,3,PROFIT(saving),1,12,40000001053
40000001047,35.48,2,3,PROFIT(share),1,12,40000001054
40000001048,6.51,2,3,PROFIT(saving),1,12,40000001054
40000001049,35.48,2,3,PROFIT(share),1,12,40000001055
40000001050,6.51,2,3,PROFIT(saving),1,12,40000001055
40000001051,35.48,2,3,PROFIT(share),1,12,40000001056
40000001052,292.74,2,3,PROFIT(saving),1,12,40000001056
40000001053,35.48,2,3,PROFIT(share),1,12,40000001057
40000001054,6.51,2,3,PROFIT(saving),1,12,40000001057
40000001055,35.48,2,3,PROFIT(share),1,12,40000001058
40000001056,13.01,2,3,PROFIT(saving),1,12,40000001058
40000001057,35.48,2,3,PROFIT(share),1,12,40000001059
40000001058,6.51,2,3,PROFIT(saving),1,12,40000001059
40000001059,35.48,2,3,PROFIT(share),1,12,40000001060
40000001060,6.51,2,3,PROFIT(saving),1,12,40000001060
40000001061,35.48,2,3,PROFIT(share),1,12,40000001061
40000001062,6.51,2,3,PROFIT(saving),1,12,40000001061
40000001063,70.18,2,3,PROFIT(share),1,12,40000001062
40000001064,12.85,2,3,PROFIT(saving),1,12,40000001062
40000001065,34.70,2,3,PROFIT(share),1,12,40000001063
40000001066,12.70,2,3,PROFIT(saving),1,12,40000001063
40000001067,34.70,2,3,PROFIT(share),1,12,40000001064
40000001068,12.70,2,3,PROFIT(saving),1,12,40000001064
40000001069,34.70,2,3,PROFIT(share),1,12,40000001065
40000001070,12.70,2,3,PROFIT(saving),1,12,40000001065
40000001071,34.30,2,3,PROFIT(share),1,12,40000001066
40000001072,15.55,2,3,PROFIT(saving),1,12,40000001066
40000001073,34.30,2,3,PROFIT(share),1,12,40000001067
40000001074,6.27,2,3,PROFIT(saving),1,12,40000001067
40000001075,33.51,2,3,PROFIT(share),1,12,40000001068
40000001076,90.50,2,3,PROFIT(saving),1,12,40000001068
40000001077,32.53,2,3,PROFIT(share),1,12,40000001069
40000001078,18.73,2,3,PROFIT(saving),1,12,40000001069
40000001079,30.16,2,3,PROFIT(share),1,12,40000001070
40000001080,4738.16,2,3,PROFIT(saving),1,12,40000001070
40000001081,30.16,2,3,PROFIT(share),1,12,40000001071
40000001082,10.88,2,3,PROFIT(saving),1,12,40000001071
40000001083,29.77,2,3,PROFIT(share),1,12,40000001072
40000001084,5.36,2,3,PROFIT(saving),1,12,40000001072
40000001085,27.80,2,3,PROFIT(share),1,12,40000001073
40000001086,4.97,2,3,PROFIT(saving),1,12,40000001073
40000001087,26.42,2,3,PROFIT(share),1,12,40000001074
40000001088,745.56,2,3,PROFIT(saving),1,12,40000001074
40000001089,24.64,2,3,PROFIT(share),1,12,40000001075
40000001090,4.34,2,3,PROFIT(saving),1,12,40000001075
40000001091,23.85,2,3,PROFIT(share),1,12,40000001076
40000001092,27.20,2,3,PROFIT(saving),1,12,40000001076
40000001093,22.87,2,3,PROFIT(share),1,12,40000001077
40000001094,48.77,2,3,PROFIT(saving),1,12,40000001077
40000001095,22.67,2,3,PROFIT(share),1,12,40000001078
40000001096,219.61,2,3,PROFIT(saving),1,12,40000001078
40000001097,21.49,2,3,PROFIT(share),1,12,40000001079
40000001098,14666.78,2,3,PROFIT(saving),1,12,40000001079
40000001099,20.50,2,3,PROFIT(share),1,12,40000001080
40000001100,3.51,2,3,PROFIT(saving),1,12,40000001080
40000001101,20.11,2,3,PROFIT(share),1,12,40000001081
40000001102,32.19,2,3,PROFIT(saving),1,12,40000001081
40000001103,20.11,2,3,PROFIT(share),1,12,40000001082
40000001104,36.47,2,3,PROFIT(saving),1,12,40000001082
40000001105,19.91,2,3,PROFIT(share),1,12,40000001083
40000001106,3.39,2,3,PROFIT(saving),1,12,40000001083
40000001107,19.71,2,3,PROFIT(share),1,12,40000001084
40000001108,6.70,2,3,PROFIT(saving),1,12,40000001084
40000001109,18.92,2,3,PROFIT(share),1,12,40000001085
40000001110,6.39,2,3,PROFIT(saving),1,12,40000001085
40000001111,18.53,2,3,PROFIT(share),1,12,40000001086
40000001112,262.50,2,3,PROFIT(saving),1,12,40000001086
40000001113,37.06,2,3,PROFIT(share),1,12,40000001087
40000001114,3.11,2,3,PROFIT(saving),1,12,40000001087
40000001115,18.53,2,3,PROFIT(share),1,12,40000001088
40000001116,6.23,2,3,PROFIT(saving),1,12,40000001088
40000001117,37.06,2,3,PROFIT(share),1,12,40000001089
40000001118,3.11,2,3,PROFIT(saving),1,12,40000001089
40000001119,18.14,2,3,PROFIT(share),1,12,40000001090
40000001120,8.44,2,3,PROFIT(saving),1,12,40000001090
40000001121,17.74,2,3,PROFIT(share),1,12,40000001091
40000001122,5.91,2,3,PROFIT(saving),1,12,40000001091
40000001149,15.38,2,3,PROFIT(share),1,12,40000001105
40000001150,2.48,2,3,PROFIT(saving),1,12,40000001105
40000001303,70000.00,2,3,cashPawned 170168,12,10,40000001195
40000001304,700.00,2,1,170168 CashAdminFee 40000000765,7,12,40000001196
40000001305,18000.00,2,3,LoanRepay(cash) 170020  40000000766,10,12,40000001197
40000001306,150.00,2,1,CashDon 170020 40000000767,6,12,40000001198
40000001307,20000.00,2,3,LoanRepay(cash) 170022  40000000768,10,12,40000001200
40000001308,150.00,2,1,CashDon 170022 40000000769,6,12,40000001201
40000001309,6000.00,2,3,LoanRepay(cash) 170041  40000000770,10,12,40000001203
40000001310,0.01,2,1,CashDon 170041 40000000771,6,12,40000001204
40000001329,32000.00,2,3,cashPawned 170172,12,10,40000001227
40000001330,400.00,2,1,170172 CashAdminFee 40000000787,7,12,40000001228
40000001331,8000.00,2,3,LoanRepay(cash) 170095  40000000788,10,12,40000001229
40000001332,100.00,2,1,CashDon 170095 40000000789,6,12,40000001230
40000001333,13000.00,2,3,LoanRepay(cash) 170111  40000000790,10,12,40000001232
40000001334,100.00,2,1,CashDon 170111 40000000791,6,12,40000001233
40000001342,50000.00,2,3,cashPawned 170175,12,10,40000001242
40000001343,500.00,2,1,170175 CashAdminFee 40000000797,7,12,40000001243
40000001358,20000.00,2,3,cashPawned 170179,12,10,40000001259
40000001359,200.00,2,1,170179 CashAdminFee 40000000809,7,12,40000001260
40000001367,15000.00,2,3,CashWidth 40000000067,12,1,40000001268
40000001380,80000.00,2,3,LoanRepay(cash) 170104  40000000823,10,12,40000001281
40000001381,200.00,2,1,CashDon 170104 40000000824,6,12,40000001282
40000001383,10000.00,2,3,cashPawned 170184,12,10,40000001285
40000001384,100.00,2,1,170184 CashAdminFee 40000000826,7,12,40000001286
40000001416,2000.00,2,3,Dep(cash)  40000000849,1,12,40000001318
40000001417,7000.00,2,3,LoanRepay(cash) 170037  40000000850,10,12,40000001319
40000001418,100.00,2,1,CashDon 170037 40000000851,6,12,40000001320
40000001452,100000.00,2,3,cashPawned 170200,12,10,40000001357
40000001453,1000.00,2,1,170200 CashAdminFee 40000000879,7,12,40000001358
40000001454,80000.00,2,3,LoanRepay(cash) 170125  40000000880,10,12,40000001359
40000001455,0.01,2,1,CashDon 170125 40000000881,6,12,40000001360
40000001456,80000.00,2,3,LoanRepay(cash) 170003  40000000882,10,12,40000001362
40000001457,500.00,2,1,CashDon 170003 40000000883,6,12,40000001363
40000001459,14000.00,2,3,CashWidth 40000000069,12,1,40000001366
40000001460,96000.00,2,3,cashPawned 170201,12,10,40000001367
40000001461,1000.00,2,1,170201 CashAdminFee 40000000884,7,12,40000001368
40000001462,50000.00,2,3,LoanRepay(cash) 170175  40000000885,10,12,40000001369
40000001463,200.00,2,1,CashDon 170175 40000000886,6,12,40000001370
40000001464,100000.00,2,3,cashPawned 170202,12,10,40000001372
40000001465,1000.00,2,1,170202 CashAdminFee 40000000887,7,12,40000001373
40000001469,28000.00,2,3,cashPawned 170204,12,10,40000001377
40000001470,300.00,2,1,170204 CashAdminFee 40000000889,7,12,40000001378
40000001478,9000.00,2,3,cashPawned 170207,12,10,40000001386
40000001479,100.00,2,1,170207 CashAdminFee 40000000895,7,12,40000001387
40000001523,100000.00,2,3,CashWidth 40000000071,12,1,40000001432
40000001524,100000.00,2,3,revoking trans,1,12,40000001433
40000001525,40000.00,2,3,CashWidth 40000000072,12,1,40000001434
40000001533,60000.00,2,3,cashPawned 170219,12,10,40000001444
40000001534,600.00,2,1,170219 CashAdminFee 40000000934,7,12,40000001445
40000001536,56000.00,2,3,cashPawned 170220,12,10,40000001447
40000001537,600.00,2,1,170220 CashAdminFee 40000000936,7,12,40000001448
40000001538,20000.00,2,3,Dep(cash)  40000000937,1,12,40000001449
40000001552,50000.00,2,3,Dep(cash)  40000000947,1,12,40000001464
40000001562,10000.00,2,3,CashWidth 40000000074,12,1,40000001474
40000001569,20000.00,2,3,CashWidth 40000000075,12,1,40000001481
40000001574,50000.00,2,3,cashPawned 170233,12,10,40000001486
40000001575,500.00,2,1,170233 CashAdminFee 40000000959,7,12,40000001487
40000001576,25000.00,2,3,LoanRepay(cash) 170140  40000000960,10,12,40000001488
40000001577,200.00,2,1,CashDon 170140 40000000961,6,12,40000001489
40000001578,10000.00,2,3,LoanRepay(cash) 170184  40000000962,10,12,40000001491
40000001579,100.00,2,1,CashDon 170184 40000000963,6,12,40000001492
40000001581,75000.00,2,3,LoanRepay(cash) 170016  40000000965,10,12,40000001495
40000001582,1000.00,2,1,CashDon 170016 40000000966,6,12,40000001496
40000001589,45000.00,2,3,cashPawned 170235,12,10,40000001504
40000001590,500.00,2,1,170235 CashAdminFee 40000000972,7,12,40000001505
40000001591,10000.00,2,3,Dep(cash)  40000000973,1,12,40000001506
40000001603,10000.00,2,3,Dep(cash)  40000000981,1,12,40000001518
40000001604,80000.00,2,3,cashPawned 170240,12,10,40000001519
40000001605,800.00,2,1,170240 CashAdminFee 40000000982,7,12,40000001520
40000001609,10000.00,2,3,CashWidth 40000000076,12,1,40000001524
40000001615,80000.00,2,3,cashPawned 170243,12,10,40000001530
40000001616,800.00,2,1,170243 CashAdminFee 40000000989,7,12,40000001531
40000001621,100000.00,2,3,cashPawned 170244,12,10,40000001536
40000001622,1000.00,2,1,170244 CashAdminFee 40000000994,7,12,40000001537
40000001637,13000.00,2,3,cashPawned 170247,12,10,40000001553
40000001638,200.00,2,1,170247 CashAdminFee 40000001005,7,12,40000001554
40000001639,10000.00,2,3,CashWidth 40000000079,12,1,40000001555
40000001644,6500.00,2,3,cashPawned 170249,12,10,40000001561
40000001645,100.00,2,1,170249 CashAdminFee 40000001009,7,12,40000001562
40000001653,10000.00,2,3,cashPawned 170252,12,10,40000001570
40000001654,100.00,2,1,170252 CashAdminFee 40000001015,7,12,40000001571
40000001669,75000.00,2,3,Dep(cash)  40000001029,1,12,40000001586
40000001672,35000.00,2,3,cashPawned 170255,12,10,40000001589
40000001673,400.00,2,1,170255 CashAdminFee 40000001031,7,12,40000001590
40000001681,99000.00,2,3,Dep(cash)  40000001036,1,12,40000001598
40000001694,10000.00,2,3,CashWidth 40000000083,12,1,40000001611
40000001695,70000.00,2,3,cashPawned 170261,12,10,40000001612
40000001696,700.00,2,1,170261 CashAdminFee 40000001044,7,12,40000001613
40000001719,20000.00,2,3,cashPawned 170264,12,10,40000001637
40000001720,200.00,2,1,170264 CashAdminFee 40000001064,7,12,40000001638
40000001721,45000.00,2,3,cashPawned 170265,12,10,40000001639
40000001722,500.00,2,1,170265 CashAdminFee 40000001065,7,12,40000001640
40000001730,55000.00,2,3,cashPawned 170267,12,10,40000001650
40000001731,500.00,2,1,170267 CashAdminFee 40000001071,7,12,40000001651
40000001732,500.00,2,3,revoking trans,12,7,40000001652
40000001733,600.00,2,1,170267 CashAdminFee 40000001072,7,12,40000001653
40000001736,100000.00,2,3,LoanRepay(cash) 170200  40000001075,10,12,40000001657
40000001737,100.00,2,1,CashDon 170200 40000001076,6,12,40000001658
40000001738,50000.00,2,3,cashPawned 170268,12,10,40000001660
40000001739,500.00,2,1,170268 CashAdminFee 40000001077,7,12,40000001661
40000001740,50000.00,2,3,cashPawned 170269,12,10,40000001662
40000001741,500.00,2,1,CashRegFee 40000001078,47,12,40000001663
40000001746,40000.00,2,3,Dep(cash)  40000001083,1,12,40000001668
40000001747,100000.00,2,3,LoanRepay(cash) 170202  40000001084,10,12,40000001669
40000001748,0.01,2,1,CashDon 170202 40000001085,6,12,40000001670
40000001749,100000.00,2,3,cashPawned 170270,12,10,40000001671
40000001750,1000.00,2,1,170270 CashAdminFee 40000001086,7,12,40000001672
40000001753,500.00,2,1,170269 CashAdminFee 40000001088,7,12,40000001675
40000001754,500.00,2,3,revoking trans,12,47,40000001676
40000001755,24000.00,2,3,CashWidth 40000000086,12,1,40000001677
40000001775,10000.00,2,3,CashWidth 40000000089,12,1,40000001697
40000001776,2100.00,2,3,CashWidth 40000000090,12,1,40000001698
40000001783,8000.00,2,3,cashPawned 170281,12,10,40000001706
40000001784,100.00,2,1,170281 CashAdminFee 40000001103,7,12,40000001707
40000001785,10000.00,2,3,cashPawned 170282,12,10,40000001708
40000001786,100.00,2,1,170282 CashAdminFee 40000001104,7,12,40000001709
40000001800,40000.00,2,3,Dep(cash)  40000001115,1,12,40000001723
40000001803,17000.00,2,3,cashPawned 170286,12,10,40000001726
40000001804,200.00,2,1,170286 CashAdminFee 40000001118,7,12,40000001727
40000001807,10000.00,2,3,CashWidth 40000000091,12,1,40000001730
40000001833,20000.00,2,3,cashPawned 170294,12,10,40000001758
40000001834,200.00,2,1,170294 CashAdminFee 40000001139,7,12,40000001759
40000001835,100000.00,2,3,CashWidth 40000000092,12,1,40000001760
40000001842,155000.00,2,3,Dep(cash)  40000001146,1,12,40000001767
40000001847,45000.00,2,3,cashPawned 170297,12,10,40000001772
40000001848,500.00,2,1,170297 CashAdminFee 40000001149,7,12,40000001773
40000001875,30000.00,2,3,CashWidth 40000000094,12,1,40000001800
40000001876,40000.00,2,3,cashPawned 170304,12,10,40000001801
40000001877,400.00,2,1,170304 CashAdminFee 40000001169,7,12,40000001802
40000001878,23000.00,2,3,cashPawned 170305,12,10,40000001803
40000001879,300.00,2,1,170305 CashAdminFee 40000001170,7,12,40000001804
40000001880,50000.00,2,3,cashPawned 170306,12,10,40000001805
40000001881,500.00,2,1,170306 CashAdminFee 40000001171,7,12,40000001806
40000001890,5000.00,2,3,CashWidth 40000000095,12,1,40000001817
40000001893,15000.00,2,3,cashPawned 170309,12,10,40000001821
40000001894,200.00,2,1,170309 CashAdminFee 40000001180,7,12,40000001822
40000001904,30000.00,2,3,CashWidth 40000000096,12,1,40000001833
40000001906,200.00,2,3,Dep(cash)  40000001189,1,12,40000001835
40000001914,200000.00,2,3,Dep(cash)  40000001195,1,12,40000001843
40000001915,535000.00,2,3,Dep(cash)  40000001196,1,12,40000001844
40000001916,30000.00,2,3,cashPawned 170314,12,10,40000001845
40000001917,300.00,2,1,170314 CashAdminFee 40000001197,7,12,40000001846
40000001918,6000.00,2,3,cashPawned 170315,12,10,40000001847
40000001919,100.00,2,1,170315 CashAdminFee 40000001198,7,12,40000001848
40000001920,40000.00,2,3,CashWidth 40000000097,12,1,40000001849
40000001930,30000.00,2,3,LoanRepay(cash) 170065  40000001205,10,12,40000001859
40000001931,300.00,2,1,CashDon 170065 40000001206,6,12,40000001860
40000001941,32000.00,2,3,cashPawned 170321,12,10,40000001870
40000001942,400.00,2,1,170321 CashAdminFee 40000001210,7,12,40000001871
40000001953,45000.00,2,3,LoanRepay(cash) 170166  40000001217,10,12,40000001883
40000001954,600.00,2,1,CashDon 170166 40000001218,6,12,40000001884
40000001970,100000.00,2,3,LoanRepay(cash) 170116  40000001231,10,12,40000001904
40000001971,1000.00,2,1,CashDon 170116 40000001232,6,12,40000001905
40000001972,5000.00,2,3,CashWidth 40000000102,12,1,40000001906
40000001979,6000.00,2,3,LoanRepay(cash) 170315  40000001238,10,12,40000001913
40000001980,100.00,2,1,CashDon 170315 40000001239,6,12,40000001914
40000001981,70000.00,2,3,CashWidth 40000000103,12,1,40000001916
40000001984,35000.00,2,3,cashPawned 170330,12,10,40000001919
40000001985,400.00,2,1,170330 CashAdminFee 40000001241,7,12,40000001920
